"Crop (code)","Crop","Administrative level 1 (code)","Administrative level 1","Year","Value","Flag"
"83","Sorghum","2231","Niger","2005","362290",""
"83","Sorghum","2231","Niger","2008","320850",""
"83","Sorghum","2231","Niger","2007","421890",""
"83","Sorghum","2232","Ogun","2000","",".."
"83","Sorghum","2232","Ogun","1999","",".."
"83","Sorghum","2232","Ogun","2002","",".."
"83","Sorghum","2232","Ogun","2001","",".."
"83","Sorghum","2232","Ogun","1996","",".."
"83","Sorghum","2232","Ogun","1995","",".."
"83","Sorghum","2232","Ogun","1998","",".."
"83","Sorghum","2232","Ogun","1997","",".."
"83","Sorghum","2232","Ogun","2007","",".."
"83","Sorghum","2232","Ogun","2008","",".."
"83","Sorghum","2232","Ogun","2009","",".."
"83","Sorghum","2232","Ogun","2010","",".."
"83","Sorghum","2232","Ogun","2003","",".."
"83","Sorghum","2232","Ogun","2004","",".."
"83","Sorghum","2232","Ogun","2005","",".."
"83","Sorghum","2232","Ogun","2006","",".."
"83","Sorghum","65706","Ondo","1997","",".."
"83","Sorghum","65706","Ondo","1998","",".."
"83","Sorghum","65706","Ondo","1999","",".."
"83","Sorghum","65706","Ondo","2000","",".."
"83","Sorghum","2232","Ogun","2011","",".."
"83","Sorghum","2232","Ogun","2012","",".."
"83","Sorghum","65706","Ondo","1995","",".."
"83","Sorghum","65706","Ondo","1996","",".."
"83","Sorghum","65705","Nassarawa","2001","100000",""
"83","Sorghum","65705","Nassarawa","2002","101080",""
"83","Sorghum","65705","Nassarawa","1999","195930",""
"83","Sorghum","65705","Nassarawa","2000","147280",""
"83","Sorghum","65705","Nassarawa","2005","132780",""
"83","Sorghum","65705","Nassarawa","2006","136320",""
"83","Sorghum","65705","Nassarawa","2003","101080",""
"83","Sorghum","65705","Nassarawa","2004","126990",""
"83","Sorghum","2230","Lagos","2011","",".."
"83","Sorghum","2230","Lagos","2012","",".."
"83","Sorghum","2230","Lagos","2009","",".."
"83","Sorghum","2230","Lagos","2010","",".."
"83","Sorghum","65705","Nassarawa","1997","223060",""
"83","Sorghum","65705","Nassarawa","1998","150340",""
"83","Sorghum","65705","Nassarawa","1995","229630",""
"83","Sorghum","65705","Nassarawa","1996","209850",""
"83","Sorghum","2231","Niger","2000","768570",""
"83","Sorghum","2231","Niger","1999","536640",""
"83","Sorghum","2231","Niger","1998","681130",""
"83","Sorghum","2231","Niger","1997","648700",""
"83","Sorghum","2231","Niger","2004","465000",""
"83","Sorghum","2231","Niger","2003","654390",""
"83","Sorghum","2231","Niger","2002","369460",""
"83","Sorghum","2231","Niger","2001","553300",""
"83","Sorghum","65705","Nassarawa","2010","123400",""
"83","Sorghum","65705","Nassarawa","2009","96320",""
"83","Sorghum","65705","Nassarawa","2008","95230",""
"83","Sorghum","65705","Nassarawa","2007","151600",""
"83","Sorghum","2231","Niger","1996","678360",""
"83","Sorghum","2231","Niger","1995","881520",""
"83","Sorghum","65705","Nassarawa","2012","190000",""
"83","Sorghum","65705","Nassarawa","2011","184831",""
"83","Sorghum","2229","Kwara","2003","73270",""
"83","Sorghum","2229","Kwara","2004","42650",""
"83","Sorghum","2229","Kwara","2005","47470",""
"83","Sorghum","2229","Kwara","2006","60260",""
"83","Sorghum","2229","Kwara","2007","64480",""
"83","Sorghum","2229","Kwara","2008","38350",""
"83","Sorghum","2229","Kwara","2009","39050",""
"83","Sorghum","2229","Kwara","2010","45970",""
"83","Sorghum","2229","Kwara","1995","152000",""
"83","Sorghum","2229","Kwara","1996","146640",""
"83","Sorghum","2229","Kwara","1997","150120",""
"83","Sorghum","2229","Kwara","1998","113390",""
"83","Sorghum","2229","Kwara","1999","100310",""
"83","Sorghum","2229","Kwara","2000","145980",""
"83","Sorghum","2229","Kwara","2001","123590",""
"83","Sorghum","2229","Kwara","2002","83130",""
"83","Sorghum","2230","Lagos","2002","",".."
"83","Sorghum","2230","Lagos","2001","",".."
"83","Sorghum","2230","Lagos","2004","",".."
"83","Sorghum","2230","Lagos","2003","",".."
"83","Sorghum","2230","Lagos","2006","",".."
"83","Sorghum","2230","Lagos","2005","",".."
"83","Sorghum","2230","Lagos","2008","",".."
"83","Sorghum","2230","Lagos","2007","",".."
"83","Sorghum","2229","Kwara","2012","106800",""
"83","Sorghum","2229","Kwara","2011","143496",""
"83","Sorghum","2230","Lagos","1996","",".."
"83","Sorghum","2230","Lagos","1995","",".."
"83","Sorghum","2230","Lagos","1998","",".."
"83","Sorghum","2230","Lagos","1997","",".."
"83","Sorghum","2230","Lagos","2000","",".."
"83","Sorghum","2230","Lagos","1999","",".."
"83","Sorghum","2228","Kogi","1995","63130",""
"83","Sorghum","2228","Kogi","1996","53360",""
"83","Sorghum","2227","Kebbi","2011","222580",""
"83","Sorghum","2227","Kebbi","2012","202300",""
"83","Sorghum","2227","Kebbi","2009","217520",""
"83","Sorghum","2227","Kebbi","2010","256060",""
"83","Sorghum","2227","Kebbi","2007","236110",""
"83","Sorghum","2227","Kebbi","2008","215530",""
"83","Sorghum","2227","Kebbi","2005","162170",""
"83","Sorghum","2227","Kebbi","2006","193000",""
"83","Sorghum","2227","Kebbi","2003","172400",""
"83","Sorghum","2227","Kebbi","2004","160000",""
"83","Sorghum","2227","Kebbi","2001","162170",""
"83","Sorghum","2227","Kebbi","2002","184300",""
"83","Sorghum","2227","Kebbi","1999","123600",""
"83","Sorghum","2227","Kebbi","2000","159300",""
"83","Sorghum","2228","Kogi","2012","98200",""
"83","Sorghum","2228","Kogi","2011","107912",""
"83","Sorghum","2228","Kogi","2010","54280",""
"83","Sorghum","2228","Kogi","2009","46110",""
"83","Sorghum","2228","Kogi","2008","46070",""
"83","Sorghum","2228","Kogi","2007","50500",""
"83","Sorghum","2228","Kogi","2006","50840",""
"83","Sorghum","2228","Kogi","2005","51520",""
"83","Sorghum","2228","Kogi","2004","51000",""
"83","Sorghum","2228","Kogi","2003","50000",""
"83","Sorghum","2228","Kogi","2002","43000",""
"83","Sorghum","2228","Kogi","2001","45000",""
"83","Sorghum","2228","Kogi","2000","80070",""
"83","Sorghum","2228","Kogi","1999","70600",""
"83","Sorghum","2228","Kogi","1998","60890",""
"83","Sorghum","2228","Kogi","1997","56040",""
"83","Sorghum","2226","Katsina","1997","477230",""
"83","Sorghum","2226","Katsina","1998","285180",""
"83","Sorghum","2226","Katsina","1999","539320",""
"83","Sorghum","2226","Katsina","2000","332300",""
"83","Sorghum","2225","Kano","2011","695047",""
"83","Sorghum","2225","Kano","2012","703312",""
"83","Sorghum","2226","Katsina","1995","461460",""
"83","Sorghum","2226","Katsina","1996","365150",""
"83","Sorghum","2225","Kano","2007","564630",""
"83","Sorghum","2225","Kano","2008","636510",""
"83","Sorghum","2225","Kano","2009","633480",""
"83","Sorghum","2225","Kano","2010","745720",""
"83","Sorghum","2225","Kano","2003","527480",""
"83","Sorghum","2225","Kano","2004","462430",""
"83","Sorghum","2225","Kano","2005","464990",""
"83","Sorghum","2225","Kano","2006","524430",""
"83","Sorghum","2227","Kebbi","1996","182000",""
"83","Sorghum","2227","Kebbi","1995","153000",""
"83","Sorghum","2227","Kebbi","1998","164200",""
"83","Sorghum","2227","Kebbi","1997","192000",""
"83","Sorghum","2226","Katsina","2010","608420",""
"83","Sorghum","2226","Katsina","2009","516840",""
"83","Sorghum","2226","Katsina","2012","344600",""
"83","Sorghum","2226","Katsina","2011","387690",""
"83","Sorghum","2226","Katsina","2006","306970",""
"83","Sorghum","2226","Katsina","2005","323890",""
"83","Sorghum","2226","Katsina","2008","509730",""
"83","Sorghum","2226","Katsina","2007","428620",""
"83","Sorghum","2226","Katsina","2002","263870",""
"83","Sorghum","2226","Katsina","2001","384420",""
"83","Sorghum","2226","Katsina","2004","258610",""
"83","Sorghum","2226","Katsina","2003","279940",""
"242","Groundnuts, with shell","2218","Delta","1995","",".."
"242","Groundnuts, with shell","2218","Delta","1996","",".."
"242","Groundnuts, with shell","2218","Delta","1997","",".."
"242","Groundnuts, with shell","2218","Delta","1998","",".."
"242","Groundnuts, with shell","2218","Delta","1999","",".."
"242","Groundnuts, with shell","2218","Delta","2000","180",""
"242","Groundnuts, with shell","2218","Delta","2001","3010",""
"242","Groundnuts, with shell","2218","Delta","2002","330",""
"242","Groundnuts, with shell","2218","Delta","2003","420",""
"242","Groundnuts, with shell","2218","Delta","2004","420",""
"242","Groundnuts, with shell","2218","Delta","2005","510",""
"242","Groundnuts, with shell","2218","Delta","2006","2070",""
"242","Groundnuts, with shell","2218","Delta","2007","780",""
"242","Groundnuts, with shell","2218","Delta","2008","780",""
"242","Groundnuts, with shell","2218","Delta","2009","590",""
"242","Groundnuts, with shell","2218","Delta","2010","350",""
"242","Groundnuts, with shell","2217","Cross River","1998","2460",""
"242","Groundnuts, with shell","2217","Cross River","1997","1420",""
"242","Groundnuts, with shell","2217","Cross River","2000","3680",""
"242","Groundnuts, with shell","2217","Cross River","1999","3990",""
"242","Groundnuts, with shell","2217","Cross River","2002","5870",""
"242","Groundnuts, with shell","2217","Cross River","2001","4750",""
"242","Groundnuts, with shell","2217","Cross River","2004","5640",""
"242","Groundnuts, with shell","2217","Cross River","2003","5460",""
"242","Groundnuts, with shell","2217","Cross River","2006","6200",""
"242","Groundnuts, with shell","2217","Cross River","2005","5660",""
"242","Groundnuts, with shell","2217","Cross River","2008","4420",""
"242","Groundnuts, with shell","2217","Cross River","2007","4640",""
"242","Groundnuts, with shell","2217","Cross River","2010","",".."
"242","Groundnuts, with shell","2217","Cross River","2009","4210",""
"242","Groundnuts, with shell","2217","Cross River","2012","14100",""
"242","Groundnuts, with shell","2217","Cross River","2011","13318",""
"242","Groundnuts, with shell","2216","Borno","2001","77770",""
"242","Groundnuts, with shell","2216","Borno","2002","78160",""
"242","Groundnuts, with shell","2216","Borno","1999","49990",""
"242","Groundnuts, with shell","2216","Borno","2000","77770",""
"242","Groundnuts, with shell","2216","Borno","2005","266610",""
"242","Groundnuts, with shell","2216","Borno","2006","332510",""
"242","Groundnuts, with shell","2216","Borno","2003","78550",""
"242","Groundnuts, with shell","2216","Borno","2004","79260",""
"242","Groundnuts, with shell","2216","Borno","2009","343090",""
"242","Groundnuts, with shell","2216","Borno","2010","357790",""
"242","Groundnuts, with shell","2216","Borno","2007","351380",""
"242","Groundnuts, with shell","2216","Borno","2008","322770",""
"242","Groundnuts, with shell","2217","Cross River","1995","2620",""
"242","Groundnuts, with shell","2217","Cross River","1996","3380",""
"242","Groundnuts, with shell","2216","Borno","2011","201309",""
"242","Groundnuts, with shell","2216","Borno","2012","201400",""
"242","Groundnuts, with shell","2215","Benue","2004","351590",""
"242","Groundnuts, with shell","2215","Benue","2003","358970",""
"242","Groundnuts, with shell","2215","Benue","2002","347660",""
"242","Groundnuts, with shell","2215","Benue","2001","347380",""
"242","Groundnuts, with shell","2215","Benue","2008","289980",""
"242","Groundnuts, with shell","2215","Benue","2007","353060",""
"242","Groundnuts, with shell","2215","Benue","2006","356390",""
"242","Groundnuts, with shell","2215","Benue","2005","358610",""
"242","Groundnuts, with shell","2215","Benue","2012","202100",""
"242","Groundnuts, with shell","2215","Benue","2011","402051",""
"242","Groundnuts, with shell","2215","Benue","2010","309000",""
"242","Groundnuts, with shell","2215","Benue","2009","296300",""
"242","Groundnuts, with shell","2216","Borno","1998","49990",""
"242","Groundnuts, with shell","2216","Borno","1997","348670",""
"242","Groundnuts, with shell","2216","Borno","1996","348670",""
"242","Groundnuts, with shell","2216","Borno","1995","355430",""
"242","Groundnuts, with shell","65700","Bayelsa","2007","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2008","780",""
"242","Groundnuts, with shell","65700","Bayelsa","2009","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2010","60",""
"242","Groundnuts, with shell","65700","Bayelsa","2003","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2004","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2005","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2006","",".."
"242","Groundnuts, with shell","2215","Benue","1997","324630",""
"242","Groundnuts, with shell","2215","Benue","1998","335670",""
"242","Groundnuts, with shell","2215","Benue","1999","330940",""
"242","Groundnuts, with shell","2215","Benue","2000","342520",""
"242","Groundnuts, with shell","65700","Bayelsa","2011","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2012","",".."
"242","Groundnuts, with shell","2215","Benue","1995","331880",""
"242","Groundnuts, with shell","2215","Benue","1996","335340",""
"242","Groundnuts, with shell","65699","Bauchi","2010","262380",""
"242","Groundnuts, with shell","65699","Bauchi","2009","155610",""
"242","Groundnuts, with shell","65699","Bauchi","2012","453300",""
"242","Groundnuts, with shell","65699","Bauchi","2011","454353",""
"242","Groundnuts, with shell","65699","Bauchi","2006","160060",""
"242","Groundnuts, with shell","65699","Bauchi","2005","115430",""
"242","Groundnuts, with shell","65699","Bauchi","2008","149930",""
"242","Groundnuts, with shell","65699","Bauchi","2007","163320",""
"242","Groundnuts, with shell","65700","Bayelsa","2000","",".."
"242","Groundnuts, with shell","65700","Bayelsa","1999","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2002","",".."
"242","Groundnuts, with shell","65700","Bayelsa","2001","",".."
"242","Groundnuts, with shell","65700","Bayelsa","1996","",".."
"242","Groundnuts, with shell","65700","Bayelsa","1995","",".."
"242","Groundnuts, with shell","65700","Bayelsa","1998","",".."
"242","Groundnuts, with shell","65700","Bayelsa","1997","",".."
"242","Groundnuts, with shell","65699","Bauchi","1995","110330",""
"242","Groundnuts, with shell","65699","Bauchi","1996","91820",""
"242","Groundnuts, with shell","2213","Anambra","2011","",".."
"242","Groundnuts, with shell","2213","Anambra","2012","",".."
"242","Groundnuts, with shell","2213","Anambra","2009","",".."
"242","Groundnuts, with shell","2213","Anambra","2010","",".."
"242","Groundnuts, with shell","2213","Anambra","2007","",".."
"242","Groundnuts, with shell","2213","Anambra","2008","",".."
"242","Groundnuts, with shell","65699","Bauchi","2003","112390",""
"242","Groundnuts, with shell","65699","Bauchi","2004","125380",""
"242","Groundnuts, with shell","65699","Bauchi","2001","100000",""
"242","Groundnuts, with shell","65699","Bauchi","2002","112000",""
"242","Groundnuts, with shell","65699","Bauchi","1999","61090",""
"242","Groundnuts, with shell","65699","Bauchi","2000","84710",""
"242","Groundnuts, with shell","65699","Bauchi","1997","103740",""
"242","Groundnuts, with shell","65699","Bauchi","1998","63610",""
"242","Groundnuts, with shell","2213","Anambra","1998","",".."
"242","Groundnuts, with shell","2213","Anambra","1997","",".."
"242","Groundnuts, with shell","2213","Anambra","1996","",".."
"242","Groundnuts, with shell","2213","Anambra","1995","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2012","1000",""
"242","Groundnuts, with shell","2212","Akwa Ibom","2011","901",""
"242","Groundnuts, with shell","2212","Akwa Ibom","2010","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2009","",".."
"242","Groundnuts, with shell","2213","Anambra","2006","",".."
"242","Groundnuts, with shell","2213","Anambra","2005","",".."
"242","Groundnuts, with shell","2213","Anambra","2004","",".."
"242","Groundnuts, with shell","2213","Anambra","2003","",".."
"242","Groundnuts, with shell","2213","Anambra","2002","",".."
"242","Groundnuts, with shell","2213","Anambra","2001","",".."
"242","Groundnuts, with shell","2213","Anambra","2000","",".."
"242","Groundnuts, with shell","2213","Anambra","1999","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2002","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2001","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2004","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2003","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2006","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2005","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2008","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2007","",".."
"242","Groundnuts, with shell","2211","Adamawa","2012","85800",""
"242","Groundnuts, with shell","2211","Adamawa","2011","84284",""
"242","Groundnuts, with shell","2212","Akwa Ibom","1996","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","1995","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","1998","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","1997","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","2000","",".."
"242","Groundnuts, with shell","2212","Akwa Ibom","1999","",".."
"242","Groundnuts, with shell","2211","Adamawa","2003","81790",""
"242","Groundnuts, with shell","2211","Adamawa","2004","81790",""
"242","Groundnuts, with shell","2211","Adamawa","2005","79800",""
"242","Groundnuts, with shell","2211","Adamawa","2006","74840",""
"242","Groundnuts, with shell","2211","Adamawa","2007","82850",""
"242","Groundnuts, with shell","2211","Adamawa","2008","115660",""
"242","Groundnuts, with shell","2211","Adamawa","2009","116850",""
"242","Groundnuts, with shell","2211","Adamawa","2010","121860",""
"242","Groundnuts, with shell","2211","Adamawa","1995","37900",""
"242","Groundnuts, with shell","2211","Adamawa","1996","44950",""
"242","Groundnuts, with shell","2211","Adamawa","1997","36140",""
"242","Groundnuts, with shell","2211","Adamawa","1998","39980",""
"242","Groundnuts, with shell","2211","Adamawa","1999","70590",""
"242","Groundnuts, with shell","2211","Adamawa","2000","72790",""
"242","Groundnuts, with shell","2211","Adamawa","2001","74000",""
"242","Groundnuts, with shell","2211","Adamawa","2002","81790",""
"242","Groundnuts, with shell","65698","Abia","2008","360",""
"242","Groundnuts, with shell","65698","Abia","2007","290",""
"242","Groundnuts, with shell","65698","Abia","2006","700",""
"242","Groundnuts, with shell","65698","Abia","2005","250",""
"242","Groundnuts, with shell","65698","Abia","2012","7200",""
"242","Groundnuts, with shell","65698","Abia","2011","7210",""
"242","Groundnuts, with shell","65698","Abia","2010","",".."
"242","Groundnuts, with shell","65698","Abia","2009","670",""
"242","Groundnuts, with shell","65698","Abia","2000","300",""
"242","Groundnuts, with shell","65698","Abia","1999","100",""
"242","Groundnuts, with shell","65698","Abia","1998","260",""
"242","Groundnuts, with shell","65698","Abia","1997","450",""
"242","Groundnuts, with shell","65698","Abia","2004","450",""
"242","Groundnuts, with shell","65698","Abia","2003","260",""
"242","Groundnuts, with shell","65698","Abia","2002","220",""
"242","Groundnuts, with shell","65698","Abia","2001","220",""
"83","Sorghum","2221","FCT, Abuja","2009","8390",""
"83","Sorghum","2221","FCT, Abuja","2010","5870",""
"83","Sorghum","2221","FCT, Abuja","2007","4570",""
"83","Sorghum","2221","FCT, Abuja","2008","8760",""
"242","Groundnuts, with shell","65698","Abia","1995","340",""
"242","Groundnuts, with shell","65698","Abia","1996","360",""
"83","Sorghum","2221","FCT, Abuja","2011","52247",""
"83","Sorghum","2221","FCT, Abuja","2012","53100",""
"83","Sorghum","2221","FCT, Abuja","2001","5450",""
"83","Sorghum","2221","FCT, Abuja","2002","3640",""
"83","Sorghum","2221","FCT, Abuja","1999","5290",""
"83","Sorghum","2221","FCT, Abuja","2000","7570",""
"83","Sorghum","2221","FCT, Abuja","2005","3570",""
"83","Sorghum","2221","FCT, Abuja","2006","3610",""
"83","Sorghum","2221","FCT, Abuja","2003","6450",""
"83","Sorghum","2221","FCT, Abuja","2004","4090",""
"83","Sorghum","2221","FCT, Abuja","1996","6680",""
"83","Sorghum","2221","FCT, Abuja","1995","8690",""
"83","Sorghum","2221","FCT, Abuja","1998","6710",""
"83","Sorghum","2221","FCT, Abuja","1997","6390",""
"83","Sorghum","65710","Zamfara","2010","702130",""
"83","Sorghum","65710","Zamfara","2009","596450",""
"83","Sorghum","65710","Zamfara","2012","718800",""
"83","Sorghum","65710","Zamfara","2011","200800",""
"83","Sorghum","65710","Zamfara","2006","600600",""
"83","Sorghum","65710","Zamfara","2005","510840",""
"83","Sorghum","65710","Zamfara","2008","591800",""
"83","Sorghum","65710","Zamfara","2007","615630",""
"83","Sorghum","65710","Zamfara","2002","502920",""
"83","Sorghum","65710","Zamfara","2001","502240",""
"83","Sorghum","65710","Zamfara","2004","502920",""
"83","Sorghum","65710","Zamfara","2003","504730",""
"83","Sorghum","65710","Zamfara","1997","306120",""
"83","Sorghum","65710","Zamfara","1998","259440",""
"83","Sorghum","65710","Zamfara","1999","454310",""
"83","Sorghum","65710","Zamfara","2000","450300",""
"83","Sorghum","2240","Yobe","2011","202980",""
"83","Sorghum","2240","Yobe","2012","200400",""
"83","Sorghum","65710","Zamfara","1995","355620",""
"83","Sorghum","65710","Zamfara","1996","230970",""
"83","Sorghum","2240","Yobe","2007","221000",""
"83","Sorghum","2240","Yobe","2008","243510",""
"83","Sorghum","2240","Yobe","2009","245460",""
"83","Sorghum","2240","Yobe","2010","288950",""
"83","Sorghum","2240","Yobe","2003","302800",""
"83","Sorghum","2240","Yobe","2004","171700",""
"83","Sorghum","2240","Yobe","2005","173500",""
"83","Sorghum","2240","Yobe","2006","215000",""
"83","Sorghum","2240","Yobe","2002","277000",""
"83","Sorghum","2240","Yobe","2001","315000",""
"83","Sorghum","2240","Yobe","2000","220000",""
"83","Sorghum","2240","Yobe","1999","115000",""
"83","Sorghum","2240","Yobe","1998","128000",""
"83","Sorghum","2240","Yobe","1997","270000",""
"83","Sorghum","2240","Yobe","1996","198000",""
"83","Sorghum","2240","Yobe","1995","200000",""
"83","Sorghum","2239","Taraba","2012","187400",""
"83","Sorghum","2239","Taraba","2011","190943",""
"83","Sorghum","2239","Taraba","2010","269050",""
"83","Sorghum","2239","Taraba","2009","228550",""
"83","Sorghum","2239","Taraba","2008","221010",""
"83","Sorghum","2239","Taraba","2007","187160",""
"83","Sorghum","2239","Taraba","2006","181340",""
"83","Sorghum","2239","Taraba","2005","185600",""
"83","Sorghum","2239","Taraba","2003","139300",""
"83","Sorghum","2239","Taraba","2004","174380",""
"83","Sorghum","2239","Taraba","2001","44760",""
"83","Sorghum","2239","Taraba","2002","57220",""
"83","Sorghum","2239","Taraba","1999","57230",""
"83","Sorghum","2239","Taraba","2000","90120",""
"83","Sorghum","2239","Taraba","1997","65110",""
"83","Sorghum","2239","Taraba","1998","68000",""
"83","Sorghum","2239","Taraba","1995","55020",""
"83","Sorghum","2239","Taraba","1996","60110",""
"83","Sorghum","65709","Sokoto","2011","249990",""
"83","Sorghum","65709","Sokoto","2012","247400",""
"83","Sorghum","65709","Sokoto","2009","59800",""
"83","Sorghum","65709","Sokoto","2010","270600",""
"83","Sorghum","65709","Sokoto","2007","80340",""
"83","Sorghum","65709","Sokoto","2008","56820",""
"83","Sorghum","65698","Abia","2012","","."
"83","Sorghum","65698","Abia","2011","","."
"83","Sorghum","2211","Adamawa","1996","121370",""
"83","Sorghum","2211","Adamawa","1995","116790",""
"83","Sorghum","65698","Abia","2008","","."
"83","Sorghum","65698","Abia","2007","","."
"83","Sorghum","65698","Abia","2010","","."
"83","Sorghum","65698","Abia","2009","","."
"83","Sorghum","2211","Adamawa","2002","160190",""
"83","Sorghum","2211","Adamawa","2001","174000",""
"83","Sorghum","2211","Adamawa","2004","160000",""
"83","Sorghum","2211","Adamawa","2003","160000",""
"83","Sorghum","2211","Adamawa","1998","96940",""
"83","Sorghum","2211","Adamawa","1997","113100",""
"83","Sorghum","2211","Adamawa","2000","222310",""
"83","Sorghum","2211","Adamawa","1999","213410",""
"83","Sorghum","2211","Adamawa","2009","163410",""
"83","Sorghum","2211","Adamawa","2010","192360",""
"83","Sorghum","2211","Adamawa","2011","129990",""
"83","Sorghum","2211","Adamawa","2012","121800",""
"83","Sorghum","2211","Adamawa","2005","158700",""
"83","Sorghum","2211","Adamawa","2006","157850",""
"83","Sorghum","2211","Adamawa","2007","163840",""
"83","Sorghum","2211","Adamawa","2008","161610",""
"83","Sorghum","2212","Akwa Ibom","1999","","."
"83","Sorghum","2212","Akwa Ibom","2000","","."
"83","Sorghum","2212","Akwa Ibom","2001","","."
"83","Sorghum","2212","Akwa Ibom","2002","","."
"83","Sorghum","2212","Akwa Ibom","1995","","."
"83","Sorghum","2212","Akwa Ibom","1996","","."
"83","Sorghum","2212","Akwa Ibom","1997","","."
"83","Sorghum","2212","Akwa Ibom","1998","","."
"83","Sorghum","2212","Akwa Ibom","2010","","."
"83","Sorghum","2212","Akwa Ibom","2009","","."
"83","Sorghum","2212","Akwa Ibom","2008","","."
"83","Sorghum","2212","Akwa Ibom","2007","","."
"83","Sorghum","2212","Akwa Ibom","2006","","."
"83","Sorghum","2212","Akwa Ibom","2005","","."
"83","Sorghum","2212","Akwa Ibom","2004","","."
"83","Sorghum","2212","Akwa Ibom","2003","","."
"83","Sorghum","2213","Anambra","2000","",".."
"83","Sorghum","2213","Anambra","1999","",".."
"83","Sorghum","2213","Anambra","1998","",".."
"83","Sorghum","2213","Anambra","1997","",".."
"83","Sorghum","2213","Anambra","1996","",".."
"83","Sorghum","2213","Anambra","1995","",".."
"83","Sorghum","2212","Akwa Ibom","2012","","."
"83","Sorghum","2212","Akwa Ibom","2011","","."
"83","Sorghum","2213","Anambra","2007","",".."
"83","Sorghum","2213","Anambra","2008","",".."
"83","Sorghum","2213","Anambra","2005","",".."
"83","Sorghum","2213","Anambra","2006","",".."
"83","Sorghum","2213","Anambra","2003","",".."
"83","Sorghum","2213","Anambra","2004","",".."
"83","Sorghum","2213","Anambra","2001","",".."
"83","Sorghum","2213","Anambra","2002","",".."
"83","Sorghum","65699","Bauchi","1997","344630",""
"83","Sorghum","65699","Bauchi","1998","315310",""
"83","Sorghum","65699","Bauchi","1995","457110",""
"83","Sorghum","65699","Bauchi","1996","393070",""
"83","Sorghum","2213","Anambra","2011","",".."
"83","Sorghum","2213","Anambra","2012","",".."
"83","Sorghum","2213","Anambra","2009","",".."
"83","Sorghum","2213","Anambra","2010","7820",""
"79","Millet","2240","Yobe","1998","400000",""
"79","Millet","2240","Yobe","1997","279000",""
"79","Millet","2240","Yobe","2000","429000",""
"79","Millet","2240","Yobe","1999","625000",""
"79","Millet","2240","Yobe","2002","300000",""
"79","Millet","2240","Yobe","2001","485000",""
"79","Millet","2240","Yobe","2004","378000",""
"79","Millet","2240","Yobe","2003","415000",""
"79","Millet","2240","Yobe","2006","365000",""
"79","Millet","2240","Yobe","2005","382000",""
"79","Millet","2240","Yobe","2008","461020",""
"79","Millet","2240","Yobe","2007","409800",""
"79","Millet","2240","Yobe","2010","473040",""
"79","Millet","2240","Yobe","2009","466320",""
"79","Millet","2240","Yobe","2012","65900",""
"79","Millet","2240","Yobe","2011","65860",""
"79","Millet","65710","Zamfara","1995","238660",""
"79","Millet","65710","Zamfara","1996","165880",""
"79","Millet","65710","Zamfara","1997","197380",""
"79","Millet","65710","Zamfara","1998","240710",""
"79","Millet","65710","Zamfara","1999","391140",""
"79","Millet","65710","Zamfara","2000","370160",""
"79","Millet","65710","Zamfara","2001","450300",""
"79","Millet","65710","Zamfara","2002","411010",""
"79","Millet","65710","Zamfara","2003","374790",""
"79","Millet","65710","Zamfara","2004","411010",""
"79","Millet","65710","Zamfara","2005","345150",""
"79","Millet","65710","Zamfara","2006","283990",""
"79","Millet","65710","Zamfara","2007","301300",""
"79","Millet","65710","Zamfara","2008","310830",""
"79","Millet","65710","Zamfara","2009","337490",""
"79","Millet","65710","Zamfara","2010","390810",""
"79","Millet","2221","FCT, Abuja","1996","10310",""
"79","Millet","2221","FCT, Abuja","1995","14790",""
"79","Millet","65710","Zamfara","2012","83600",""
"79","Millet","65710","Zamfara","2011","79370",""
"79","Millet","2221","FCT, Abuja","2000","12150",""
"79","Millet","2221","FCT, Abuja","1999","4550",""
"79","Millet","2221","FCT, Abuja","1998","4350",""
"79","Millet","2221","FCT, Abuja","1997","11510",""
"79","Millet","2221","FCT, Abuja","2004","7700",""
"79","Millet","2221","FCT, Abuja","2003","8560",""
"79","Millet","2221","FCT, Abuja","2002","8200",""
"79","Millet","2221","FCT, Abuja","2001","9410",""
