"Crop (code)","Crop","Administrative level 1 (code)","Administrative level 1","Year","Value","Flag"
"299","Melonseed","2234","Osun","2003","300",""
"299","Melonseed","2234","Osun","2004","330",""
"299","Melonseed","2234","Osun","2005","260",""
"299","Melonseed","2234","Osun","2006","400",""
"299","Melonseed","65706","Ondo","2010","11990",""
"299","Melonseed","65706","Ondo","2009","10220",""
"299","Melonseed","65706","Ondo","2012","",".."
"299","Melonseed","65706","Ondo","2011","",".."
"299","Melonseed","2234","Osun","1996","520",""
"299","Melonseed","2234","Osun","1995","250",""
"299","Melonseed","2234","Osun","1998","340",""
"299","Melonseed","2234","Osun","1997","430",""
"299","Melonseed","65706","Ondo","2002","11680",""
"299","Melonseed","65706","Ondo","2001","10500",""
"299","Melonseed","65706","Ondo","2004","13200",""
"299","Melonseed","65706","Ondo","2003","12840",""
"299","Melonseed","65706","Ondo","2006","13280",""
"299","Melonseed","65706","Ondo","2005","13800",""
"299","Melonseed","65706","Ondo","2008","13460",""
"299","Melonseed","65706","Ondo","2007","13420",""
"136","Taro (cocoyam)","65703","Enugu","2007","24450",""
"136","Taro (cocoyam)","65703","Enugu","2008","14440",""
"136","Taro (cocoyam)","65703","Enugu","2009","20410",""
"136","Taro (cocoyam)","65703","Enugu","2010","39220",""
"136","Taro (cocoyam)","65703","Enugu","2003","20500",""
"136","Taro (cocoyam)","65703","Enugu","2004","27630",""
"136","Taro (cocoyam)","65703","Enugu","2005","23310",""
"136","Taro (cocoyam)","65703","Enugu","2006","25180",""
"136","Taro (cocoyam)","65704","Gombe","1997","1900",""
"136","Taro (cocoyam)","65704","Gombe","1998","2620",""
"136","Taro (cocoyam)","65704","Gombe","1999","2670",""
"136","Taro (cocoyam)","65704","Gombe","2000","2730",""
"136","Taro (cocoyam)","65703","Enugu","2011","27650",""
"136","Taro (cocoyam)","65703","Enugu","2012","28000",""
"136","Taro (cocoyam)","65704","Gombe","1995","2400",""
"136","Taro (cocoyam)","65704","Gombe","1996","2670",""
"136","Taro (cocoyam)","65704","Gombe","2006","2660",""
"136","Taro (cocoyam)","65704","Gombe","2005","2650",""
"136","Taro (cocoyam)","65704","Gombe","2008","1490",""
"136","Taro (cocoyam)","65704","Gombe","2007","2980",""
"136","Taro (cocoyam)","65704","Gombe","2002","2600",""
"136","Taro (cocoyam)","65704","Gombe","2001","2680",""
"136","Taro (cocoyam)","65704","Gombe","2004","2640",""
"136","Taro (cocoyam)","65704","Gombe","2003","2620",""
"136","Taro (cocoyam)","2222","Imo","1996","11770",""
"136","Taro (cocoyam)","2222","Imo","1995","7570",""
"136","Taro (cocoyam)","2222","Imo","1998","8190",""
"136","Taro (cocoyam)","2222","Imo","1997","6000",""
"136","Taro (cocoyam)","65704","Gombe","2010","3010",""
"136","Taro (cocoyam)","65704","Gombe","2009","2990",""
"136","Taro (cocoyam)","65704","Gombe","2012","",".."
"136","Taro (cocoyam)","65704","Gombe","2011","",".."
"136","Taro (cocoyam)","2222","Imo","2005","14450",""
"136","Taro (cocoyam)","2222","Imo","2006","14290",""
"136","Taro (cocoyam)","2222","Imo","2003","14000",""
"136","Taro (cocoyam)","2222","Imo","2004","14420",""
"136","Taro (cocoyam)","2222","Imo","2001","17100",""
"136","Taro (cocoyam)","2222","Imo","2002","21130",""
"136","Taro (cocoyam)","2222","Imo","1999","8520",""
"136","Taro (cocoyam)","2222","Imo","2000","18600",""
"136","Taro (cocoyam)","2223","Jigawa","1995","",".."
"136","Taro (cocoyam)","2223","Jigawa","1996","",".."
"136","Taro (cocoyam)","2222","Imo","2011","16920",""
"136","Taro (cocoyam)","2222","Imo","2012","16300",""
"136","Taro (cocoyam)","2222","Imo","2009","21870",""
"136","Taro (cocoyam)","2222","Imo","2010","20570",""
"136","Taro (cocoyam)","2222","Imo","2007","16130",""
"136","Taro (cocoyam)","2222","Imo","2008","19590",""
"136","Taro (cocoyam)","2223","Jigawa","2004","",".."
"136","Taro (cocoyam)","2223","Jigawa","2003","",".."
"136","Taro (cocoyam)","2223","Jigawa","2002","",".."
"136","Taro (cocoyam)","2223","Jigawa","2001","",".."
"136","Taro (cocoyam)","2223","Jigawa","2000","",".."
"136","Taro (cocoyam)","2223","Jigawa","1999","",".."
"136","Taro (cocoyam)","2223","Jigawa","1998","",".."
"136","Taro (cocoyam)","2223","Jigawa","1997","",".."
"136","Taro (cocoyam)","2223","Jigawa","2012","",".."
"136","Taro (cocoyam)","2223","Jigawa","2011","",".."
"136","Taro (cocoyam)","2223","Jigawa","2010","",".."
"136","Taro (cocoyam)","2223","Jigawa","2009","",".."
"136","Taro (cocoyam)","2223","Jigawa","2008","",".."
"136","Taro (cocoyam)","2223","Jigawa","2007","",".."
"136","Taro (cocoyam)","2223","Jigawa","2006","",".."
"136","Taro (cocoyam)","2223","Jigawa","2005","",".."
"136","Taro (cocoyam)","2218","Delta","2011","",".."
"136","Taro (cocoyam)","2218","Delta","2012","25000",""
"136","Taro (cocoyam)","65701","Ebonyi","1995","17720",""
"136","Taro (cocoyam)","65701","Ebonyi","1996","18990",""
"136","Taro (cocoyam)","65701","Ebonyi","1997","20580",""
"136","Taro (cocoyam)","65701","Ebonyi","1998","25110",""
"136","Taro (cocoyam)","65701","Ebonyi","1999","24280",""
"136","Taro (cocoyam)","65701","Ebonyi","2000","18220",""
"136","Taro (cocoyam)","65701","Ebonyi","2001","23530",""
"136","Taro (cocoyam)","65701","Ebonyi","2002","38060",""
"136","Taro (cocoyam)","65701","Ebonyi","2003","29830",""
"136","Taro (cocoyam)","65701","Ebonyi","2004","27940",""
"136","Taro (cocoyam)","65701","Ebonyi","2005","30370",""
"136","Taro (cocoyam)","65701","Ebonyi","2006","12020",""
"136","Taro (cocoyam)","65701","Ebonyi","2007","15070",""
"136","Taro (cocoyam)","65701","Ebonyi","2008","17650",""
"136","Taro (cocoyam)","65701","Ebonyi","2010","44750",""
"136","Taro (cocoyam)","65701","Ebonyi","2009","26290",""
"136","Taro (cocoyam)","65701","Ebonyi","2012","11000",""
"136","Taro (cocoyam)","65701","Ebonyi","2011","10030",""
"136","Taro (cocoyam)","2219","Edo","1996","430",""
"136","Taro (cocoyam)","2219","Edo","1995","440",""
"136","Taro (cocoyam)","2219","Edo","1998","420",""
"136","Taro (cocoyam)","2219","Edo","1997","420",""
"136","Taro (cocoyam)","2219","Edo","2000","400",""
"136","Taro (cocoyam)","2219","Edo","1999","470",""
"136","Taro (cocoyam)","2219","Edo","2002","2030",""
"136","Taro (cocoyam)","2219","Edo","2001","440",""
"136","Taro (cocoyam)","2219","Edo","2004","1900",""
"136","Taro (cocoyam)","2219","Edo","2003","1900",""
"136","Taro (cocoyam)","2219","Edo","2006","2120",""
"136","Taro (cocoyam)","2219","Edo","2005","2120",""
"136","Taro (cocoyam)","2219","Edo","2009","18960",""
"136","Taro (cocoyam)","2219","Edo","2010","21840",""
"136","Taro (cocoyam)","2219","Edo","2007","2120",""
"136","Taro (cocoyam)","2219","Edo","2008","15160",""
"136","Taro (cocoyam)","65702","Ekiti","1995","24380",""
"136","Taro (cocoyam)","65702","Ekiti","1996","24650",""
"136","Taro (cocoyam)","2219","Edo","2011","",".."
"136","Taro (cocoyam)","2219","Edo","2012","34100",""
"136","Taro (cocoyam)","65702","Ekiti","1999","26080",""
"136","Taro (cocoyam)","65702","Ekiti","2000","22610",""
"136","Taro (cocoyam)","65702","Ekiti","1997","23570",""
"136","Taro (cocoyam)","65702","Ekiti","1998","25260",""
"136","Taro (cocoyam)","65702","Ekiti","2003","25070",""
"136","Taro (cocoyam)","65702","Ekiti","2004","23960",""
"136","Taro (cocoyam)","65702","Ekiti","2001","26620",""
"136","Taro (cocoyam)","65702","Ekiti","2002","26550",""
"136","Taro (cocoyam)","65702","Ekiti","2008","25410",""
"136","Taro (cocoyam)","65702","Ekiti","2007","29560",""
"136","Taro (cocoyam)","65702","Ekiti","2006","25180",""
"136","Taro (cocoyam)","65702","Ekiti","2005","22620",""
"136","Taro (cocoyam)","65702","Ekiti","2012","45300",""
"136","Taro (cocoyam)","65702","Ekiti","2011","23480",""
"136","Taro (cocoyam)","65702","Ekiti","2010","24730",""
"136","Taro (cocoyam)","65702","Ekiti","2009","26290",""
"136","Taro (cocoyam)","65703","Enugu","1998","63660",""
"136","Taro (cocoyam)","65703","Enugu","1997","84880",""
"136","Taro (cocoyam)","65703","Enugu","1996","58890",""
"136","Taro (cocoyam)","65703","Enugu","1995","52820",""
"136","Taro (cocoyam)","65703","Enugu","2002","29000",""
"136","Taro (cocoyam)","65703","Enugu","2001","29810",""
"136","Taro (cocoyam)","65703","Enugu","2000","18020",""
"136","Taro (cocoyam)","65703","Enugu","1999","16170",""
"136","Taro (cocoyam)","2216","Borno","1996","",".."
"136","Taro (cocoyam)","2216","Borno","1995","",".."
"136","Taro (cocoyam)","2216","Borno","1998","",".."
"136","Taro (cocoyam)","2216","Borno","1997","",".."
"136","Taro (cocoyam)","2215","Benue","2010","",".."
"136","Taro (cocoyam)","2215","Benue","2009","6630",""
"136","Taro (cocoyam)","2215","Benue","2012","16000",""
"136","Taro (cocoyam)","2215","Benue","2011","15050",""
"136","Taro (cocoyam)","2215","Benue","2006","",".."
"136","Taro (cocoyam)","2215","Benue","2005","",".."
"136","Taro (cocoyam)","2215","Benue","2008","9520",""
"136","Taro (cocoyam)","2215","Benue","2007","6870",""
"136","Taro (cocoyam)","2215","Benue","2002","",".."
"136","Taro (cocoyam)","2215","Benue","2001","",".."
"136","Taro (cocoyam)","2215","Benue","2004","",".."
"136","Taro (cocoyam)","2215","Benue","2003","",".."
"136","Taro (cocoyam)","2216","Borno","2011","21",""
"136","Taro (cocoyam)","2216","Borno","2012","20",""
"136","Taro (cocoyam)","2217","Cross River","1995","6810",""
"136","Taro (cocoyam)","2217","Cross River","1996","7690",""
"136","Taro (cocoyam)","2216","Borno","2007","",".."
"136","Taro (cocoyam)","2216","Borno","2008","",".."
"136","Taro (cocoyam)","2216","Borno","2009","",".."
"136","Taro (cocoyam)","2216","Borno","2010","",".."
"136","Taro (cocoyam)","2216","Borno","2003","",".."
"136","Taro (cocoyam)","2216","Borno","2004","",".."
"136","Taro (cocoyam)","2216","Borno","2005","",".."
"136","Taro (cocoyam)","2216","Borno","2006","",".."
"136","Taro (cocoyam)","2216","Borno","1999","",".."
"136","Taro (cocoyam)","2216","Borno","2000","",".."
"136","Taro (cocoyam)","2216","Borno","2001","",".."
"136","Taro (cocoyam)","2216","Borno","2002","",".."
"136","Taro (cocoyam)","2217","Cross River","2012","49900",""
"136","Taro (cocoyam)","2217","Cross River","2011","46200",""
"136","Taro (cocoyam)","2217","Cross River","2010","30490",""
"136","Taro (cocoyam)","2217","Cross River","2009","32420",""
"136","Taro (cocoyam)","2217","Cross River","2008","46250",""
"136","Taro (cocoyam)","2217","Cross River","2007","37360",""
"136","Taro (cocoyam)","2217","Cross River","2006","33000",""
"136","Taro (cocoyam)","2217","Cross River","2005","31000",""
"136","Taro (cocoyam)","2217","Cross River","2004","31000",""
"136","Taro (cocoyam)","2217","Cross River","2003","30000",""
"136","Taro (cocoyam)","2217","Cross River","2002","10000",""
"136","Taro (cocoyam)","2217","Cross River","2001","9890",""
"136","Taro (cocoyam)","2217","Cross River","2000","7840",""
"136","Taro (cocoyam)","2217","Cross River","1999","8000",""
"136","Taro (cocoyam)","2217","Cross River","1998","7240",""
"136","Taro (cocoyam)","2217","Cross River","1997","5150",""
"136","Taro (cocoyam)","2218","Delta","2009","15270",""
"136","Taro (cocoyam)","2218","Delta","2010","24370",""
"136","Taro (cocoyam)","2218","Delta","2007","10370",""
"136","Taro (cocoyam)","2218","Delta","2008","20720",""
"136","Taro (cocoyam)","2218","Delta","2005","10240",""
"136","Taro (cocoyam)","2218","Delta","2006","10240",""
"136","Taro (cocoyam)","2218","Delta","2003","9160",""
"136","Taro (cocoyam)","2218","Delta","2004","9160",""
"136","Taro (cocoyam)","2218","Delta","2001","2100",""
"136","Taro (cocoyam)","2218","Delta","2002","9800",""
"136","Taro (cocoyam)","2218","Delta","1999","2250",""
"136","Taro (cocoyam)","2218","Delta","2000","1930",""
"136","Taro (cocoyam)","2218","Delta","1997","2010",""
"136","Taro (cocoyam)","2218","Delta","1998","2040",""
"136","Taro (cocoyam)","2218","Delta","1995","2100",""
"136","Taro (cocoyam)","2218","Delta","1996","2070",""
"136","Taro (cocoyam)","2213","Anambra","2000","10990",""
"136","Taro (cocoyam)","2213","Anambra","1999","11820",""
"136","Taro (cocoyam)","2213","Anambra","2002","28000",""
"136","Taro (cocoyam)","2213","Anambra","2001","11440",""
"136","Taro (cocoyam)","2213","Anambra","2004","21000",""
"136","Taro (cocoyam)","2213","Anambra","2003","27280",""
"136","Taro (cocoyam)","2213","Anambra","2006","20270",""
"136","Taro (cocoyam)","2213","Anambra","2005","19880",""
"136","Taro (cocoyam)","2212","Akwa Ibom","2010","43890",""
"136","Taro (cocoyam)","2212","Akwa Ibom","2009","46670",""
"136","Taro (cocoyam)","2212","Akwa Ibom","2012","45900",""
"136","Taro (cocoyam)","2212","Akwa Ibom","2011","43640",""
"136","Taro (cocoyam)","2213","Anambra","1996","10430",""
"136","Taro (cocoyam)","2213","Anambra","1995","7640",""
"136","Taro (cocoyam)","2213","Anambra","1998","10570",""
"136","Taro (cocoyam)","2213","Anambra","1997","13520",""
"136","Taro (cocoyam)","65699","Bauchi","1997","",".."
"136","Taro (cocoyam)","65699","Bauchi","1998","",".."
"136","Taro (cocoyam)","65699","Bauchi","1999","",".."
"136","Taro (cocoyam)","65699","Bauchi","2000","",".."
"136","Taro (cocoyam)","65699","Bauchi","2001","",".."
"136","Taro (cocoyam)","65699","Bauchi","2002","",".."
"136","Taro (cocoyam)","65699","Bauchi","2003","",".."
"136","Taro (cocoyam)","65699","Bauchi","2004","",".."
"136","Taro (cocoyam)","2213","Anambra","2007","20320",""
"136","Taro (cocoyam)","2213","Anambra","2008","18800",""
"136","Taro (cocoyam)","2213","Anambra","2009","16700",""
"136","Taro (cocoyam)","2213","Anambra","2010","25720",""
"136","Taro (cocoyam)","2213","Anambra","2011","20290",""
"136","Taro (cocoyam)","2213","Anambra","2012","22300",""
"136","Taro (cocoyam)","65699","Bauchi","1995","",".."
"136","Taro (cocoyam)","65699","Bauchi","1996","",".."
"136","Taro (cocoyam)","65700","Bayelsa","1998","3880",""
"136","Taro (cocoyam)","65700","Bayelsa","1997","3570",""
"136","Taro (cocoyam)","65700","Bayelsa","1996","3380",""
"136","Taro (cocoyam)","65700","Bayelsa","1995","3860",""
"136","Taro (cocoyam)","65700","Bayelsa","2002","9970",""
"136","Taro (cocoyam)","65700","Bayelsa","2001","4800",""
"136","Taro (cocoyam)","65700","Bayelsa","2000","4320",""
"136","Taro (cocoyam)","65700","Bayelsa","1999","3310",""
"136","Taro (cocoyam)","65699","Bauchi","2008","620",""
"136","Taro (cocoyam)","65699","Bauchi","2007","",".."
"136","Taro (cocoyam)","65699","Bauchi","2006","",".."
"136","Taro (cocoyam)","65699","Bauchi","2005","",".."
"136","Taro (cocoyam)","65699","Bauchi","2012","280",""
"136","Taro (cocoyam)","65699","Bauchi","2011","280",""
"136","Taro (cocoyam)","65699","Bauchi","2010","4700",""
"136","Taro (cocoyam)","65699","Bauchi","2009","",".."
"136","Taro (cocoyam)","2215","Benue","1995","",".."
"136","Taro (cocoyam)","2215","Benue","1996","",".."
"136","Taro (cocoyam)","65700","Bayelsa","2011","27560",""
"136","Taro (cocoyam)","65700","Bayelsa","2012","29400",""
"136","Taro (cocoyam)","2215","Benue","1999","",".."
"136","Taro (cocoyam)","2215","Benue","2000","",".."
"136","Taro (cocoyam)","2215","Benue","1997","",".."
"136","Taro (cocoyam)","2215","Benue","1998","",".."
"136","Taro (cocoyam)","65700","Bayelsa","2005","6370",""
"136","Taro (cocoyam)","65700","Bayelsa","2006","8700",""
"136","Taro (cocoyam)","65700","Bayelsa","2003","11340",""
"136","Taro (cocoyam)","65700","Bayelsa","2004","4150",""
"136","Taro (cocoyam)","65700","Bayelsa","2009","7130",""
"136","Taro (cocoyam)","65700","Bayelsa","2010","11710",""
"136","Taro (cocoyam)","65700","Bayelsa","2007","8520",""
"136","Taro (cocoyam)","65700","Bayelsa","2008","6640",""
"125","Cassava","2223","Jigawa","2000","",".."
"125","Cassava","2223","Jigawa","1999","",".."
"125","Cassava","2223","Jigawa","2002","",".."
"125","Cassava","2223","Jigawa","2001","",".."
"125","Cassava","2223","Jigawa","1996","",".."
"125","Cassava","2223","Jigawa","1995","",".."
"125","Cassava","2223","Jigawa","1998","",".."
"125","Cassava","2223","Jigawa","1997","",".."
"125","Cassava","2223","Jigawa","2008","",".."
"125","Cassava","2223","Jigawa","2007","",".."
"125","Cassava","2223","Jigawa","2010","",".."
"125","Cassava","2223","Jigawa","2009","",".."
"125","Cassava","2223","Jigawa","2004","",".."
"125","Cassava","2223","Jigawa","2003","",".."
"125","Cassava","2223","Jigawa","2006","",".."
"125","Cassava","2223","Jigawa","2005","",".."
"125","Cassava","2224","Kaduna","1997","115000",""
"125","Cassava","2224","Kaduna","1998","157500",""
"125","Cassava","2224","Kaduna","1999","202780",""
"125","Cassava","2224","Kaduna","2000","207990",""
"125","Cassava","2223","Jigawa","2011","240440",""
"125","Cassava","2223","Jigawa","2012","92000",""
"125","Cassava","2224","Kaduna","1995","20290",""
"125","Cassava","2224","Kaduna","1996","106730",""
"125","Cassava","2224","Kaduna","2005","213610",""
"125","Cassava","2224","Kaduna","2006","222980",""
"125","Cassava","2224","Kaduna","2007","232420",""
"125","Cassava","2224","Kaduna","2008","211910",""
"125","Cassava","2224","Kaduna","2001","205040",""
"125","Cassava","2224","Kaduna","2002","205340",""
"125","Cassava","2224","Kaduna","2003","212000",""
"125","Cassava","2224","Kaduna","2004","212170",""
"125","Cassava","65704","Gombe","2006","3700",""
"125","Cassava","65704","Gombe","2005","3680",""
"125","Cassava","65704","Gombe","2004","3100",""
"125","Cassava","65704","Gombe","2003","3120",""
"125","Cassava","65704","Gombe","2002","3500",""
"125","Cassava","65704","Gombe","2001","3320",""
"125","Cassava","65704","Gombe","2000","3180",""
"125","Cassava","65704","Gombe","1999","3390",""
"125","Cassava","2222","Imo","1996","144280",""
"125","Cassava","2222","Imo","1995","140500",""
"125","Cassava","65704","Gombe","2012","3300",""
"125","Cassava","65704","Gombe","2011","18460",""
"125","Cassava","65704","Gombe","2010","2510",""
"125","Cassava","65704","Gombe","2009","",".."
"125","Cassava","65704","Gombe","2008","",".."
"125","Cassava","65704","Gombe","2007","",".."
"125","Cassava","2222","Imo","2003","162000",""
"125","Cassava","2222","Imo","2004","166000",""
"125","Cassava","2222","Imo","2001","164400",""
"125","Cassava","2222","Imo","2002","172700",""
"125","Cassava","2222","Imo","1999","187000",""
"125","Cassava","2222","Imo","2000","171500",""
"125","Cassava","2222","Imo","1997","63000",""
"125","Cassava","2222","Imo","1998","182850",""
"125","Cassava","2222","Imo","2011","3050",""
"125","Cassava","2222","Imo","2012","241000",""
"125","Cassava","2222","Imo","2009","175250",""
"125","Cassava","2222","Imo","2010","196510",""
"125","Cassava","2222","Imo","2007","151340",""
"125","Cassava","2222","Imo","2008","154060",""
"125","Cassava","2222","Imo","2005","166400",""
"125","Cassava","2222","Imo","2006","161100",""
"125","Cassava","2226","Katsina","2006","",".."
"125","Cassava","2226","Katsina","2005","",".."
"125","Cassava","2226","Katsina","2008","",".."
"125","Cassava","2226","Katsina","2007","",".."
"125","Cassava","2226","Katsina","2010","7920",""
"125","Cassava","2226","Katsina","2009","",".."
"125","Cassava","2226","Katsina","2012","16000",""
"125","Cassava","2226","Katsina","2011","14770",""
"125","Cassava","2227","Kebbi","1996","",".."
"125","Cassava","2227","Kebbi","1995","",".."
"125","Cassava","2227","Kebbi","1998","",".."
"125","Cassava","2227","Kebbi","1997","",".."
"125","Cassava","2227","Kebbi","2000","",".."
"125","Cassava","2227","Kebbi","1999","",".."
"125","Cassava","2227","Kebbi","2002","",".."
"125","Cassava","2227","Kebbi","2001","",".."
"125","Cassava","2227","Kebbi","2003","",".."
"125","Cassava","2227","Kebbi","2004","",".."
"125","Cassava","2227","Kebbi","2005","",".."
"125","Cassava","2227","Kebbi","2006","",".."
"125","Cassava","2227","Kebbi","2007","",".."
"125","Cassava","2227","Kebbi","2008","",".."
"125","Cassava","2227","Kebbi","2009","",".."
"125","Cassava","2227","Kebbi","2010","29590",""
"125","Cassava","2227","Kebbi","2011","83560",""
"125","Cassava","2227","Kebbi","2012","84600",""
"125","Cassava","2228","Kogi","1995","121300",""
"125","Cassava","2228","Kogi","1996","128190",""
"125","Cassava","2228","Kogi","1997","145640",""
"125","Cassava","2228","Kogi","1998","178700",""
"125","Cassava","2228","Kogi","1999","183180",""
"125","Cassava","2228","Kogi","2000","182790",""
"125","Cassava","2224","Kaduna","2012","276500",""
"125","Cassava","2224","Kaduna","2011","106460",""
"125","Cassava","2224","Kaduna","2010","241360",""
"125","Cassava","2224","Kaduna","2009","215240",""
"125","Cassava","2225","Kano","1998","",".."
"125","Cassava","2225","Kano","1997","",".."
"125","Cassava","2225","Kano","1996","",".."
"125","Cassava","2225","Kano","1995","",".."
"125","Cassava","2225","Kano","2002","",".."
"125","Cassava","2225","Kano","2001","",".."
"125","Cassava","2225","Kano","2000","",".."
"125","Cassava","2225","Kano","1999","",".."
"125","Cassava","2225","Kano","2006","",".."
"125","Cassava","2225","Kano","2005","",".."
"125","Cassava","2225","Kano","2004","",".."
"125","Cassava","2225","Kano","2003","",".."
"125","Cassava","2225","Kano","2009","1000",""
"125","Cassava","2225","Kano","2010","1120",""
"125","Cassava","2225","Kano","2007","400",""
"125","Cassava","2225","Kano","2008","1300",""
"125","Cassava","2226","Katsina","1995","",".."
"125","Cassava","2226","Katsina","1996","",".."
"125","Cassava","2225","Kano","2011","2630",""
"125","Cassava","2225","Kano","2012","2800",""
"125","Cassava","2226","Katsina","1999","",".."
"125","Cassava","2226","Katsina","2000","",".."
"125","Cassava","2226","Katsina","1997","",".."
"125","Cassava","2226","Katsina","1998","",".."
"125","Cassava","2226","Katsina","2003","",".."
"125","Cassava","2226","Katsina","2004","",".."
"125","Cassava","2226","Katsina","2001","",".."
"125","Cassava","2226","Katsina","2002","",".."
"125","Cassava","2230","Lagos","2009","39700",""
"125","Cassava","2230","Lagos","2010","44520",""
"125","Cassava","2230","Lagos","2011","61320",""
"125","Cassava","2230","Lagos","2012","61500",""
"125","Cassava","2230","Lagos","2005","50890",""
"125","Cassava","2230","Lagos","2006","51090",""
"125","Cassava","2230","Lagos","2007","47780",""
"125","Cassava","2230","Lagos","2008","39160",""
"125","Cassava","2230","Lagos","2001","31610",""
"125","Cassava","2230","Lagos","2002","28150",""
"125","Cassava","2230","Lagos","2003","33620",""
"125","Cassava","2230","Lagos","2004","46410",""
"125","Cassava","2230","Lagos","1997","17340",""
"125","Cassava","2230","Lagos","1998","17410",""
"125","Cassava","2230","Lagos","1999","22300",""
"125","Cassava","2230","Lagos","2000","27020",""
"125","Cassava","65705","Nassarawa","2008","71270",""
"125","Cassava","65705","Nassarawa","2007","82390",""
"125","Cassava","65705","Nassarawa","2010","94210",""
"125","Cassava","65705","Nassarawa","2009","84020",""
"125","Cassava","65705","Nassarawa","2004","19160",""
"125","Cassava","65705","Nassarawa","2003","23000",""
"125","Cassava","65705","Nassarawa","2006","79710",""
"125","Cassava","65705","Nassarawa","2005","22040",""
"125","Cassava","65705","Nassarawa","2000","36920",""
"125","Cassava","65705","Nassarawa","1999","60280",""
"125","Cassava","65705","Nassarawa","2002","12830",""
"125","Cassava","65705","Nassarawa","2001","25000",""
"125","Cassava","65705","Nassarawa","1996","54090",""
"125","Cassava","65705","Nassarawa","1995","50620",""
"125","Cassava","65705","Nassarawa","1998","57770",""
"125","Cassava","65705","Nassarawa","1997","59130",""
"125","Cassava","2229","Kwara","1997","27000",""
"125","Cassava","2229","Kwara","1998","11000",""
"125","Cassava","2229","Kwara","1995","24000",""
"125","Cassava","2229","Kwara","1996","26000",""
"125","Cassava","2228","Kogi","2011","122130",""
"125","Cassava","2228","Kogi","2012","482200",""
"125","Cassava","2228","Kogi","2009","161080",""
"125","Cassava","2228","Kogi","2010","180620",""
"125","Cassava","2228","Kogi","2007","177210",""
"125","Cassava","2228","Kogi","2008","154870",""
"125","Cassava","2228","Kogi","2005","175240",""
"125","Cassava","2228","Kogi","2006","175450",""
"125","Cassava","2228","Kogi","2003","177900",""
"125","Cassava","2228","Kogi","2004","173200",""
"125","Cassava","2228","Kogi","2001","186000",""
"125","Cassava","2228","Kogi","2002","182000",""
"125","Cassava","2230","Lagos","1996","12180",""
"125","Cassava","2230","Lagos","1995","7640",""
"125","Cassava","2229","Kwara","2012","419000",""
"125","Cassava","2229","Kwara","2011","19076",""
"125","Cassava","2229","Kwara","2010","79460",""
"125","Cassava","2229","Kwara","2009","63720",""
"125","Cassava","2229","Kwara","2008","61520",""
"125","Cassava","2229","Kwara","2007","60900",""
"125","Cassava","2229","Kwara","2006","59000",""
"125","Cassava","2229","Kwara","2005","39000",""
"125","Cassava","2229","Kwara","2004","41000",""
"125","Cassava","2229","Kwara","2003","41000",""
"125","Cassava","2229","Kwara","2002","29000",""
"125","Cassava","2229","Kwara","2001","41000",""
"125","Cassava","2229","Kwara","2000","38000",""
"125","Cassava","2229","Kwara","1999","30000",""
"125","Cassava","65706","Ondo","1997","81250",""
"125","Cassava","65706","Ondo","1998","87750",""
"125","Cassava","65706","Ondo","1999","84400",""
"125","Cassava","65706","Ondo","2000","84470",""
"125","Cassava","65706","Ondo","2001","69010",""
"125","Cassava","65706","Ondo","2002","77290",""
"125","Cassava","65706","Ondo","2003","77600",""
"125","Cassava","65706","Ondo","2004","78700",""
"125","Cassava","2232","Ogun","2007","94030",""
"125","Cassava","2232","Ogun","2008","85350",""
"125","Cassava","2232","Ogun","2009","96010",""
"125","Cassava","2232","Ogun","2010","107660",""
"125","Cassava","2232","Ogun","2011","219770",""
"125","Cassava","2232","Ogun","2012","220000",""
"125","Cassava","65706","Ondo","1995","85540",""
"125","Cassava","65706","Ondo","1996","84470",""
"125","Cassava","2234","Osun","1996","58880",""
"125","Cassava","2234","Osun","1995","23240",""
"125","Cassava","2234","Osun","1998","55970",""
"125","Cassava","2234","Osun","1997","67350",""
"125","Cassava","2234","Osun","2000","38980",""
"125","Cassava","2234","Osun","1999","56970",""
"125","Cassava","2234","Osun","2002","43650",""
"125","Cassava","2234","Osun","2001","36980",""
"125","Cassava","65706","Ondo","2006","83590",""
"125","Cassava","65706","Ondo","2005","94440",""
"125","Cassava","65706","Ondo","2008","104840",""
"125","Cassava","65706","Ondo","2007","102650",""
"125","Cassava","65706","Ondo","2010","129340",""
"125","Cassava","65706","Ondo","2009","106420",""
"125","Cassava","65706","Ondo","2012","126700",""
"125","Cassava","65706","Ondo","2011","127240",""
"125","Cassava","2231","Niger","2003","55270",""
"125","Cassava","2231","Niger","2004","57300",""
"125","Cassava","2231","Niger","2001","32080",""
"125","Cassava","2231","Niger","2002","46780",""
"125","Cassava","2231","Niger","2007","61320",""
"125","Cassava","2231","Niger","2008","56850",""
"125","Cassava","2231","Niger","2005","61410",""
"125","Cassava","2231","Niger","2006","60370",""
"125","Cassava","2231","Niger","1995","37270",""
"125","Cassava","2231","Niger","1996","24800",""
"125","Cassava","65705","Nassarawa","2011","18440",""
"125","Cassava","65705","Nassarawa","2012","320200",""
"125","Cassava","2231","Niger","1999","64360",""
"125","Cassava","2231","Niger","2000","75670",""
"125","Cassava","2231","Niger","1997","53300",""
"125","Cassava","2231","Niger","1998","55960",""
"125","Cassava","2232","Ogun","2002","67579",""
"125","Cassava","2232","Ogun","2001","57250",""
"125","Cassava","2232","Ogun","2000","60350",""
